Date,Food ,Beer ,Smoke,Games,Books,Hshld,Clths,Hlth ,Chems,Txtls,Cnstr,Steel,FabPr,ElcEq,Autos,Carry,Mines,Coal ,Oil  ,Util ,Telcm,Servs,BusEq,Paper,Trans,Whlsl,Rtail,Meals,Fin  ,Other
10/1/2002,7.908333333,-0.531666667,4.768333333,10.73833333,5.488333333,2.938333333,8.838333333,5.558333333,5.578333333,3.748333333,2.878333333,6.528333333,9.618333333,5.598333333,-9.521666667,-0.231666667,-8.491666667,4.028333333,3.148333333,-0.811666667,21.20833333,18.59833333,15.26833333,3.838333333,2.328333333,5.338333333,6.308333333,-0.421666667,7.438333333,0.998333333
11/1/2002,-0.6525,-3.1625,-6.6925,8.9075,-1.1025,-2.1025,4.6675,3.5975,9.3175,10.7675,3.8775,18.1775,12.0675,11.5675,17.7375,7.0275,4.4475,10.2075,2.9975,1.5175,11.7275,10.6275,21.3175,7.5175,4.2675,-3.3725,2.7975,5.6675,3.4175,5.8775
12/1/2002,0.600833333,-3.299166667,8.880833333,-13.90916667,-1.159166667,-0.139166667,-4.849166667,-4.159166667,-4.389166667,-4.749166667,-1.619166667,-10.49916667,-8.869166667,-3.889166667,-9.129166667,-2.899166667,10.06083333,12.01083333,0.570833333,3.750833333,-9.169166667,-8.549166667,-16.43916667,-5.229166667,-1.299166667,-2.709166667,-8.119166667,-5.379166667,-4.579166667,-7.109166667
1/1/2003,-5.9975,-5.9475,-6.3475,-7.9575,1.0225,-2.5275,-3.9875,-0.6975,-6.1275,-3.9175,-3.8175,-5.1575,-5.9275,-5.1275,-2.6375,-3.5675,-1.2075,-14.3375,-2.3975,-3.2675,-3.5775,-2.2775,-1.0075,-1.4775,-5.2575,-2.4875,-5.1875,-5.9675,-1.4375,-5.2375
2/1/2003,-5.2775,-0.9275,1.1425,-1.8475,-4.9175,-2.9275,-2.4475,-2.0375,-4.3075,-4.1175,-0.2275,2.1825,2.0025,-0.4775,-6.4275,-8.6875,-7.5275,14.4425,1.7825,-4.0175,-6.5375,-1.7475,3.3725,-1.7075,-3.6075,-3.5275,-0.6075,-4.7875,-3.1375,1.4725
3/1/2003,-0.654166667,0.905833333,-19.77416667,0.165833333,-2.314166667,6.395833333,6.285833333,3.695833333,3.335833333,-1.004166667,1.315833333,-3.354166667,-2.124166667,-3.674166667,-3.934166667,-5.564166667,-4.434166667,-3.604166667,1.125833333,4.255833333,-0.664166667,0.345833333,-2.394166667,0.705833333,3.165833333,-0.814166667,5.385833333,5.035833333,-0.074166667,4.955833333
4/1/2003,4.745833333,2.105833333,2.615833333,14.38583333,8.055833333,3.375833333,7.065833333,4.225833333,9.885833333,11.75583333,7.695833333,10.26583333,8.635833333,10.59583333,18.97583333,8.985833333,6.495833333,2.175833333,-0.694166667,7.345833333,11.07583333,8.265833333,10.66583333,3.005833333,10.38583333,5.615833333,9.595833333,9.005833333,11.14583333,13.58583333
5/1/2003,5.010833333,10.11083333,32.38083333,6.470833333,6.420833333,2.770833333,4.150833333,3.820833333,0.760833333,4.120833333,11.40083333,12.92083333,5.950833333,6.810833333,3.630833333,11.26083333,11.62083333,25.35083333,8.670833333,10.02083333,6.130833333,5.810833333,13.84083333,2.590833333,3.950833333,6.710833333,2.410833333,7.550833333,5.600833333,-1.079166667
6/1/2003,0.633333333,0.733333333,10.83333333,4.943333333,-1.646666667,-2.596666667,-0.816666667,4.033333333,-1.166666667,-1.956666667,-0.596666667,2.133333333,2.373333333,-0.156666667,3.173333333,6.343333333,5.283333333,0.633333333,-1.316666667,0.583333333,1.883333333,0.933333333,0.023333333,1.223333333,0.413333333,4.423333333,2.703333333,6.673333333,0.503333333,0.633333333
7/1/2003,-1.595,-1.895,-11.375,-0.655,-1.235,0.875,2.875,0.545,7.805,13.395,0.125,6.825,9.465,7.565,6.015,4.225,10.985,-12.625,-2.675,-5.325,-1.695,2.605,8.465,4.665,0.815,-0.915,4.245,2.175,4.445,0.165
8/1/2003,0.670833333,-2.109166667,2.450833333,4.820833333,0.820833333,0.980833333,5.540833333,-2.609166667,1.610833333,6.270833333,5.510833333,4.570833333,7.690833333,6.600833333,8.330833333,7.900833333,8.460833333,7.420833333,6.180833333,1.830833333,1.310833333,3.640833333,8.160833333,3.550833333,1.240833333,3.090833333,7.860833333,1.000833333,-0.829166667,3.500833333
9/1/2003,1.561666667,-1.628333333,8.021666667,-2.858333333,-0.108333333,2.051666667,-0.918333333,0.161666667,-6.088333333,-3.038333333,-0.058333333,-3.388333333,-7.798333333,-6.198333333,-5.098333333,-6.858333333,0.831666667,-2.418333333,-2.388333333,3.821666667,-5.738333333,0.511666667,-2.588333333,-2.198333333,-0.818333333,0.431666667,-5.898333333,1.841666667,0.581666667,-0.298333333
10/1/2003,3.473333333,5.623333333,6.063333333,4.073333333,7.503333333,4.353333333,11.51333333,0.643333333,6.543333333,3.243333333,11.13333333,19.16333333,12.16333333,9.913333333,9.003333333,11.01333333,13.85333333,9.683333333,1.383333333,1.503333333,6.613333333,3.093333333,13.06333333,7.793333333,9.993333333,4.713333333,9.783333333,6.803333333,6.993333333,-0.976666667
11/1/2003,2.9725,2.2725,11.5125,4.6125,2.0425,-0.9375,3.3625,1.5525,2.7825,-0.9075,4.7325,3.4625,3.6825,7.2725,3.7325,-0.3775,11.1925,1.5125,0.5225,0.8625,-0.7075,1.0325,3.0025,0.8925,-0.7675,4.3525,-0.5475,3.7925,0.6225,-0.0475
12/1/2003,1.655,6.555,5.595,5.675,2.785,2.235,0.825,5.605,9.495,1.125,3.725,10.785,3.825,5.385,15.445,10.845,4.385,26.405,13.375,5.735,7.275,4.815,-0.085,8.925,1.495,3.265,-3.315,-0.435,4.185,8.145
1/1/2004,1.056666667,-2.973333333,1.976666667,0.156666667,1.286666667,2.166666667,-1.413333333,2.966666667,-2.003333333,1.066666667,-2.163333333,-0.233333333,-1.423333333,-0.503333333,-3.423333333,2.346666667,-10.01333333,-7.453333333,0.466666667,1.846666667,1.356666667,3.666666667,4.866666667,-3.573333333,-4.133333333,2.876666667,-0.273333333,0.336666667,3.236666667,5.976666667
2/1/2004,5.9625,2.5125,3.7425,1.0725,0.9825,2.9025,5.6625,0.8325,2.5925,10.3525,6.7425,6.3725,0.5025,-2.5775,-1.5475,-0.7975,4.1525,7.0325,4.5925,1.9825,-0.8675,-2.7675,-2.8175,3.3725,0.0025,2.1825,6.6725,7.0425,2.7125,-2.0475
3/1/2004,0.931666667,-0.288333333,-4.108333333,1.361666667,-0.278333333,1.491666667,3.251666667,-3.988333333,-1.748333333,-2.368333333,3.741666667,-4.538333333,1.071666667,-0.568333333,-1.978333333,-4.808333333,2.671666667,6.871666667,-0.318333333,1.091666667,-2.498333333,-1.558333333,-2.618333333,0.591666667,-0.618333333,2.101666667,-0.208333333,0.701666667,-0.718333333,-4.818333333
4/1/2004,3.011666667,0.301666667,1.831666667,-2.408333333,-0.158333333,2.161666667,-2.208333333,3.491666667,-0.698333333,-3.568333333,-3.918333333,-8.848333333,-2.628333333,-1.858333333,3.511666667,2.421666667,-18.25833333,2.841666667,2.401666667,-3.588333333,-0.568333333,-0.728333333,-8.198333333,1.161666667,0.131666667,0.831666667,-3.288333333,-0.918333333,-4.598333333,-1.518333333
5/1/2004,-2.195,2.165,-12.695,0.715,0.355,1.425,-0.045,-0.465,0.525,-4.935,2.075,5.695,1.925,0.995,-2.985,0.825,5.945,6.545,0.265,1.195,-2.985,2.435,6.785,0.465,2.095,0.075,0.625,-3.095,1.745,3.365
6/1/2004,2.644166667,-0.325833333,5.924166667,3.364166667,-2.045833333,2.194166667,4.514166667,-0.485833333,5.324166667,2.884166667,1.194166667,9.294166667,5.854166667,6.744166667,5.194166667,8.844166667,2.104166667,13.70416667,5.284166667,1.904166667,0.494166667,3.574166667,1.074166667,5.064166667,6.054166667,2.774166667,-0.445833333,-0.565833333,0.484166667,4.894166667
7/1/2004,-5.130833333,-10.13083333,-3.860833333,-6.300833333,-4.440833333,-5.390833333,-5.230833333,-5.980833333,-3.440833333,-2.020833333,-3.780833333,-0.310833333,-5.990833333,-8.740833333,-3.760833333,0.839166667,2.119166667,-1.670833333,3.249166667,0.939166667,-1.390833333,-6.260833333,-10.24083333,-5.430833333,-4.670833333,-11.41083333,-3.520833333,2.319166667,-2.420833333,0.579166667
8/1/2004,0.036666667,1.766666667,3.066666667,-1.503333333,-0.033333333,4.366666667,0.276666667,1.536666667,2.866666667,0.886666667,4.076666667,-0.393333333,-2.643333333,-0.003333333,-3.533333333,-0.103333333,6.976666667,-5.143333333,-1.313333333,3.546666667,1.166666667,-2.943333333,-5.863333333,0.006666667,-0.643333333,-2.563333333,-0.863333333,-2.713333333,2.976666667,-1.093333333
9/1/2004,-0.6675,-8.0375,-2.6175,4.1625,1.2325,-3.0275,2.7125,-1.5575,4.2025,2.8725,4.6525,7.6625,5.8125,2.3425,1.9725,0.4425,7.0225,8.5025,8.7525,1.2825,1.2225,4.1025,2.1125,-0.2575,3.1125,-0.1275,2.7225,4.5425,0.0725,2.3625
10/1/2004,3.593333333,0.993333333,2.693333333,2.293333333,2.123333333,-3.616666667,4.583333333,-2.556666667,0.333333333,5.873333333,1.033333333,-3.696666667,-1.026666667,3.053333333,-4.436666667,-2.496666667,-2.576666667,-0.596666667,0.523333333,4.083333333,3.273333333,4.103333333,5.103333333,-3.496666667,6.273333333,2.493333333,3.223333333,2.693333333,0.423333333,1.263333333
11/1/2004,3.1075,-0.8525,17.2275,6.7575,2.5375,3.8875,3.9475,0.4875,8.5875,5.2275,6.7175,12.6475,7.5675,7.7275,7.9375,6.5875,4.0675,25.2475,6.1375,4.7475,3.2675,6.2775,5.2075,5.6175,5.7075,8.2675,2.1875,7.3475,4.5275,4.4775
12/1/2004,4.8575,4.1775,7.2975,7.5475,1.1875,4.0175,5.6375,5.4775,2.6475,3.9175,6.1275,-1.9125,3.2075,3.9575,4.7775,0.3575,-2.8825,-3.2125,-2.2625,2.2275,4.1475,3.0475,3.0175,3.4375,3.6275,5.7075,2.8075,4.8575,4.0575,3.1975
1/1/2005,-0.274166667,-0.864166667,4.165833333,-4.754166667,-3.554166667,-1.474166667,-2.844166667,-4.254166667,-1.664166667,-3.544166667,3.565833333,-0.594166667,-5.394166667,-1.184166667,-8.194166667,-1.344166667,-2.934166667,4.355833333,2.785833333,1.565833333,-4.104166667,-5.924166667,-6.044166667,-3.354166667,-8.024166667,-2.914166667,-1.194166667,0.165833333,-2.334166667,-1.624166667
2/1/2005,-1.141666667,1.248333333,2.908333333,-1.261666667,-0.061666667,-0.281666667,1.778333333,2.268333333,8.078333333,-0.071666667,3.148333333,9.488333333,6.608333333,1.908333333,-0.541666667,4.038333333,10.77833333,13.91833333,18.91833333,2.108333333,-0.351666667,-1.751666667,1.128333333,2.198333333,2.458333333,2.868333333,0.148333333,1.048333333,-0.441666667,-0.841666667
3/1/2005,-1.418333333,-1.218333333,0.081666667,-0.868333333,-1.728333333,-0.828333333,-1.458333333,-0.638333333,-2.278333333,-6.688333333,-4.188333333,-7.678333333,-3.478333333,-2.368333333,-8.758333333,2.071666667,-6.358333333,-3.748333333,-3.498333333,0.401666667,-0.348333333,-2.358333333,-2.588333333,-0.848333333,-2.018333333,-2.078333333,0.221666667,-0.048333333,-3.458333333,1.271666667
4/1/2005,-0.341666667,1.958333333,-1.571666667,-4.951666667,-3.231666667,-3.041666667,-7.591666667,3.718333333,-7.691666667,-6.571666667,-2.381666667,-9.991666667,-5.551666667,-8.451666667,-11.51166667,-1.081666667,-9.621666667,-6.371666667,-6.001666667,1.868333333,-2.211666667,-4.761666667,-4.641666667,-8.201666667,-5.831666667,-2.941666667,-5.961666667,-6.111666667,-1.161666667,-0.541666667
5/1/2005,1.693333333,2.173333333,2.943333333,4.053333333,-0.896666667,1.393333333,6.423333333,1.223333333,-0.016666667,6.243333333,6.263333333,-0.016666667,5.173333333,6.733333333,9.993333333,5.023333333,1.193333333,10.16333333,1.803333333,1.463333333,1.223333333,4.883333333,9.213333333,0.283333333,4.693333333,4.053333333,6.373333333,7.863333333,3.113333333,1.453333333
6/1/2005,-2.2575,-4.1775,-2.5875,-1.1775,-0.6675,-2.7375,5.7125,-0.8175,-1.1975,1.4825,3.6325,-3.1975,-0.0775,-3.3175,2.7225,-0.1175,4.7325,6.9325,5.5925,5.3225,-0.0775,-1.4475,-1.2375,-3.4175,-3.8275,1.2925,2.8325,-2.6875,2.2125,-3.2675
7/1/2005,1.331666667,1.391666667,3.311666667,3.201666667,2.481666667,3.091666667,2.741666667,3.461666667,4.351666667,2.611666667,9.211666667,12.89166667,10.10166667,6.151666667,7.281666667,2.181666667,3.521666667,20.69166667,5.551666667,2.721666667,2.711666667,4.951666667,6.261666667,4.721666667,7.541666667,5.001666667,5.781666667,4.221666667,1.471666667,-0.548333333
8/1/2005,-1.866666667,0.193333333,4.253333333,-1.156666667,1.323333333,-1.336666667,-4.306666667,-0.616666667,-6.346666667,-2.486666667,-2.476666667,-1.056666667,0.603333333,0.203333333,-4.456666667,-0.346666667,2.683333333,8.463333333,5.353333333,0.873333333,-1.416666667,0.143333333,-1.816666667,-3.136666667,-3.806666667,-1.616666667,-6.866666667,-5.106666667,-1.736666667,-2.706666667
9/1/2005,0.365,0.265,4.455,-2.045,-3.745,0.995,-1.705,-2.235,-2.135,-4.785,2.145,2.775,-0.765,2.295,-6.715,1.245,14.015,9.155,6.705,4.105,-1.795,-0.335,1.115,-0.355,2.785,-0.285,-2.425,-0.575,0.875,0.235
10/1/2005,-3.769166667,0.270833333,1.390833333,-4.359166667,-6.569166667,-3.609166667,-2.369166667,-3.559166667,2.020833333,-4.339166667,-9.109166667,-4.659166667,-4.769166667,-4.019166667,-6.959166667,-4.799166667,-6.769166667,-10.16916667,-10.32916667,-7.159166667,-3.409166667,1.310833333,-4.839166667,0.470833333,2.650833333,-2.219166667,1.980833333,-0.149166667,2.210833333,0.060833333
11/1/2005,-0.343333333,1.146666667,-2.943333333,4.946666667,2.246666667,2.726666667,5.676666667,1.246666667,3.056666667,4.756666667,5.356666667,12.49666667,6.846666667,6.286666667,-1.323333333,4.336666667,6.826666667,0.346666667,1.076666667,-0.513333333,2.236666667,5.156666667,6.986666667,7.166666667,7.156666667,4.136666667,3.466666667,6.466666667,4.166666667,4.386666667
12/1/2005,-0.584166667,-2.464166667,3.885833333,-1.464166667,-1.974166667,1.205833333,-0.264166667,2.065833333,0.255833333,0.555833333,-0.474166667,3.355833333,0.325833333,-0.874166667,-1.844166667,2.375833333,7.795833333,1.085833333,0.375833333,0.905833333,-1.904166667,-2.444166667,-1.694166667,1.125833333,0.785833333,0.675833333,-1.414166667,0.705833333,-0.044166667,-0.684166667
1/1/2006,1.456666667,-1.013333333,-2.803333333,3.336666667,-0.213333333,2.436666667,1.566666667,1.806666667,2.886666667,-3.603333333,9.526666667,14.58666667,10.33666667,6.576666667,4.756666667,1.656666667,17.07666667,14.78666667,12.27666667,2.696666667,3.366666667,2.706666667,3.866666667,-2.833333333,3.896666667,6.606666667,0.306666667,3.896666667,0.926666667,-3.193333333
2/1/2006,1.110833333,1.580833333,-0.479166667,0.710833333,1.010833333,0.760833333,0.380833333,0.700833333,-0.639166667,3.000833333,-3.399166667,-3.319166667,-0.569166667,2.730833333,-2.839166667,4.650833333,-9.289166667,-8.899166667,-8.589166667,-0.139166667,2.940833333,-3.079166667,0.190833333,0.540833333,0.710833333,1.240833333,0.940833333,1.810833333,1.220833333,1.560833333
3/1/2006,2.514166667,-0.205833333,-0.255833333,3.084166667,-0.585833333,-0.745833333,2.684166667,-1.335833333,0.924166667,-2.295833333,2.334166667,11.78416667,2.704166667,4.424166667,2.104166667,3.254166667,6.484166667,5.424166667,3.794166667,-4.015833333,1.454166667,2.574166667,2.704166667,2.664166667,4.434166667,3.624166667,1.794166667,2.054166667,0.254166667,4.884166667
4/1/2006,1.656666667,0.506666667,2.956666667,2.256666667,-2.963333333,1.046666667,-1.703333333,-2.323333333,2.556666667,0.806666667,-0.703333333,7.296666667,5.466666667,0.786666667,-1.543333333,4.776666667,7.756666667,20.30666667,3.796666667,1.466666667,1.296666667,-1.653333333,-0.793333333,5.326666667,0.136666667,-3.523333333,-1.853333333,-0.623333333,2.396666667,-0.093333333
5/1/2006,3.146666667,3.446666667,-1.343333333,0.776666667,-2.893333333,-4.363333333,-5.663333333,-2.573333333,-2.633333333,1.096666667,-9.023333333,-4.983333333,-3.893333333,-4.553333333,2.076666667,-1.663333333,-11.58333333,-2.033333333,-3.833333333,1.126666667,-0.653333333,-6.383333333,-7.463333333,-2.923333333,-1.943333333,-2.583333333,-1.883333333,-3.893333333,-3.993333333,-1.513333333
6/1/2006,-1.519166667,-1.269166667,2.550833333,0.390833333,-0.799166667,0.320833333,-0.689166667,-0.539166667,-1.559166667,1.040833333,-4.089166667,2.530833333,-1.339166667,1.390833333,1.370833333,-0.639166667,0.620833333,-6.499166667,2.470833333,2.010833333,2.460833333,0.490833333,-3.399166667,-3.229166667,3.680833333,-1.659166667,0.060833333,1.300833333,-0.809166667,-2.729166667
7/1/2006,1.7275,4.0275,8.6275,-7.3925,-2.0225,-0.0325,-3.2525,3.8575,-4.7325,-3.9725,-7.9825,-4.5725,-6.7625,-6.4725,-4.1425,-3.6325,-3.1625,-13.0025,4.8575,4.4575,1.8975,-3.5425,-5.3025,-5.4725,-12.1525,-2.4725,-5.1625,-6.4425,0.9075,-0.6025
8/1/2006,2.406666667,1.836666667,3.896666667,2.026666667,3.626666667,6.156666667,3.496666667,1.876666667,3.486666667,1.286666667,1.156666667,-2.883333333,-0.833333333,0.396666667,2.796666667,-1.033333333,2.236666667,-10.84333333,-3.793333333,1.936666667,1.926666667,3.796666667,8.496666667,2.046666667,-1.153333333,1.156666667,1.736666667,2.536666667,1.076666667,3.366666667
9/1/2006,0.449166667,-0.530833333,-6.790833333,4.599166667,0.559166667,1.459166667,8.609166667,1.269166667,2.109166667,1.449166667,-2.260833333,-0.390833333,-0.240833333,3.169166667,2.939166667,3.329166667,-7.900833333,-15.45083333,-3.630833333,-2.550833333,2.959166667,3.839166667,2.589166667,1.689166667,3.429166667,0.969166667,6.029166667,6.659166667,3.259166667,3.489166667
10/1/2006,-0.47,0.02,5.01,8.3,5.31,2.86,7.56,1.25,5.35,0.11,4.92,10.6,2.4,4.69,3.49,2.59,7.84,14.1,4.4,4.95,4.95,6,1.87,4.54,5.74,4.57,2.67,7.31,1.69,0.64
11/1/2006,0.828333333,-0.881666667,3.008333333,4.198333333,1.648333333,0.088333333,4.118333333,-0.361666667,2.398333333,2.988333333,6.458333333,8.318333333,3.928333333,1.398333333,0.578333333,3.998333333,7.428333333,5.428333333,8.198333333,2.618333333,0.388333333,1.748333333,3.578333333,2.248333333,2.008333333,1.718333333,-2.711666667,1.248333333,0.618333333,0.918333333
12/1/2006,1.125833333,2.025833333,2.605833333,3.985833333,1.475833333,0.845833333,-0.214166667,-0.324166667,0.665833333,-2.634166667,-1.424166667,-3.114166667,-0.304166667,-0.914166667,1.055833333,-0.384166667,-3.524166667,-13.06416667,-2.224166667,0.295833333,3.825833333,-0.614166667,-1.594166667,0.625833333,-2.684166667,-0.774166667,1.345833333,1.755833333,3.405833333,4.065833333
1/1/2007,0.435,1.235,0.875,5.555,-1.025,1.715,2.425,3.085,3.325,8.135,1.915,9.295,1.225,2.895,5.665,3.715,6.455,1.115,-1.795,-0.035,2.565,2.995,0.875,0.965,3.185,3.595,3.425,0.655,0.085,-2.095
2/1/2007,-1.919166667,-3.059166667,-3.929166667,-4.959166667,-0.539166667,-1.829166667,1.370833333,-3.219166667,1.730833333,4.750833333,-2.669166667,2.300833333,2.080833333,-1.779166667,0.430833333,-2.009166667,6.040833333,1.530833333,-2.679166667,3.830833333,-2.939166667,-3.859166667,-1.659166667,1.040833333,-1.199166667,-0.399166667,-0.789166667,-1.989166667,-2.919166667,-2.679166667
3/1/2007,2.378333333,2.068333333,4.458333333,-0.431666667,-1.931666667,-1.291666667,0.298333333,-0.631666667,1.628333333,-4.131666667,-3.511666667,5.698333333,2.048333333,-0.931666667,2.078333333,0.088333333,1.348333333,2.008333333,5.658333333,3.928333333,1.898333333,0.718333333,-0.051666667,0.798333333,-0.501666667,2.348333333,-0.111666667,0.758333333,-0.791666667,0.708333333
4/1/2007,3.804166667,4.444166667,2.374166667,1.314166667,2.344166667,3.184166667,1.314166667,6.434166667,1.424166667,8.284166667,3.674166667,2.974166667,6.044166667,6.124166667,5.424166667,5.954166667,4.694166667,13.97416667,4.784166667,3.514166667,1.604166667,3.714166667,4.734166667,5.024166667,2.454166667,0.974166667,1.674166667,2.024166667,3.264166667,3.024166667
5/1/2007,0.835833333,3.015833333,2.225833333,1.155833333,6.155833333,-1.384166667,4.485833333,0.725833333,4.635833333,9.365833333,8.075833333,10.19583333,5.795833333,7.095833333,3.585833333,5.805833333,5.475833333,12.89583333,6.645833333,0.805833333,6.415833333,3.845833333,3.615833333,3.795833333,4.225833333,2.645833333,1.715833333,3.405833333,2.545833333,2.285833333
6/1/2007,0.305833333,-2.444166667,-0.444166667,-2.194166667,-2.914166667,-3.524166667,-0.684166667,-3.784166667,1.545833333,0.115833333,-5.414166667,-3.844166667,1.465833333,-0.994166667,4.755833333,-2.114166667,0.995833333,-8.934166667,0.905833333,-5.164166667,-2.104166667,-1.504166667,1.655833333,-1.234166667,-2.184166667,-2.064166667,-2.124166667,-4.474166667,-3.924166667,0.625833333
7/1/2007,-4.791666667,-1.571666667,-5.521666667,-2.181666667,-7.941666667,-0.751666667,-4.991666667,-4.441666667,-1.111666667,-4.321666667,-5.091666667,-3.071666667,0.458333333,-1.101666667,-8.221666667,2.908333333,5.478333333,-13.84166667,-1.121666667,-4.221666667,-3.511666667,-3.381666667,-0.791666667,-2.721666667,-1.371666667,-5.151666667,-6.021666667,-2.401666667,-7.921666667,-0.201666667
8/1/2007,2.43,3.11,3.9,2.77,-6.93,1.95,-3.37,1.96,2.06,-2.84,-2.09,-2.99,0.96,0.44,-1.88,-1.68,-3.91,-1.54,-0.02,1.58,-1.22,0.9,2.93,-0.6,-2.45,1.5,0.78,2.26,1.14,0.52
9/1/2007,4.745833333,6.475833333,0.635833333,9.745833333,-1.514166667,5.245833333,1.995833333,3.255833333,4.825833333,-5.664166667,-1.514166667,8.235833333,4.325833333,4.035833333,5.695833333,6.795833333,12.05583333,13.18583333,7.355833333,3.245833333,1.785833333,3.695833333,3.295833333,1.315833333,-0.204166667,0.775833333,-2.254166667,2.655833333,1.615833333,6.275833333
10/1/2007,1.215,3.825,4.315,-0.475,0.985,0.975,-1.215,1.105,3.085,5.295,4.615,2.195,-1.725,-0.515,0.205,-1.285,10.605,19.195,2.045,6.365,-2.455,9.535,3.365,0.525,1.805,2.335,-0.615,4.635,-1.625,0.245
11/1/2007,0.1475,1.8375,6.3075,-8.6425,-7.6025,3.2675,-7.8225,-0.2525,-4.9225,-6.1425,-9.3225,-6.2025,-2.7725,2.8475,-13.7325,-4.1025,-10.8225,3.8975,-4.4825,-0.9625,-6.8125,-7.6025,-7.8325,-6.0425,-3.9725,-7.6725,-3.0525,-5.3825,-6.4225,-5.3425
12/1/2007,1.41,-1.27,-2.23,-4.32,-2.12,-1.52,-7.24,-4.32,3.92,-6.6,-0.59,0.87,2.42,0.68,-2.99,0.55,-1.72,13.96,7.17,0.64,-0.62,1.39,0.12,-0.3,-3.64,-0.78,-3.37,-4.7,-4.25,-2.5
1/1/2008,-7.129166667,-8.109166667,-0.529166667,-9.609166667,-7.229166667,-8.679166667,-0.599166667,-4.779166667,-5.939166667,1.090833333,-2.689166667,-11.19916667,-10.25916667,-11.46916667,-4.719166667,-6.699166667,-4.729166667,-3.429166667,-9.759166667,-7.149166667,-8.039166667,-9.839166667,-14.09916667,-4.459166667,2.250833333,-4.319166667,1.500833333,-6.559166667,-1.459166667,-4.399166667
2/1/2008,2.843333333,0.943333333,-3.036666667,-6.026666667,-9.226666667,-0.116666667,-4.376666667,-1.086666667,4.103333333,-1.796666667,-5.556666667,6.553333333,3.203333333,-1.656666667,-7.096666667,-2.576666667,8.983333333,8.553333333,6.933333333,-3.186666667,-3.846666667,-6.076666667,-1.786666667,-3.616666667,-4.016666667,-2.346666667,-6.316666667,-0.646666667,-10.89666667,-4.006666667
3/1/2008,0.645,3.645,-0.095,-1.995,-5.485,3.475,3.665,-1.905,-1.675,-0.945,0.745,-0.565,-0.255,-0.105,-4.035,-3.625,-7.815,-7.675,-2.755,0.775,-0.305,-0.065,0.585,-0.685,2.975,-2.125,2.455,2.855,-3.885,6.385
4/1/2008,3.0225,-2.8175,-9.6775,-1.0575,1.9725,-3.5575,2.2725,0.3125,9.3525,7.8525,4.9325,7.2625,8.9425,2.6125,14.0025,8.8525,8.1325,21.0425,10.2925,6.2225,4.5225,6.8025,6.7525,-0.8875,5.5425,1.2325,5.7925,4.5825,5.5525,-7.2275
5/1/2008,2.015833333,1.295833333,10.17583333,-0.684166667,0.895833333,-0.004166667,3.585833333,1.485833333,3.185833333,-2.364166667,5.785833333,8.365833333,5.465833333,11.02583333,-3.244166667,-0.114166667,4.385833333,23.36583333,3.575833333,3.425833333,4.705833333,4.285833333,5.725833333,2.175833333,3.455833333,6.935833333,0.045833333,-1.434166667,-4.254166667,-2.424166667
6/1/2008,-8.305,-5.165,-6.765,-19.465,-11.535,-8.055,-12.635,-3.165,-4.765,-15.425,-10.625,-7.435,-6.725,-12.545,-22.955,-16.655,-0.185,21.085,2.015,-0.735,-11.085,-7.965,-10.085,-13.415,-10.175,-7.405,-8.335,-10.165,-17.515,-11.385
7/1/2008,2.924166667,2.484166667,1.994166667,-0.025833333,-5.695833333,7.674166667,-3.835833333,6.634166667,-0.775833333,-10.51583333,-3.995833333,-11.60583333,-5.055833333,0.014166667,-3.765833333,1.034166667,-13.49583333,-23.20583333,-15.46583333,-7.365833333,-3.085833333,-1.475833333,-0.085833333,4.084166667,4.974166667,1.144166667,0.634166667,1.484166667,6.514166667,3.064166667
8/1/2008,-0.633333333,1.046666667,2.926666667,3.626666667,3.786666667,5.876666667,8.686666667,1.656666667,-2.873333333,14.21666667,3.116666667,-6.973333333,0.276666667,-0.543333333,0.016666667,3.436666667,-5.913333333,-6.423333333,-0.043333333,-0.643333333,3.756666667,1.766666667,2.806666667,2.856666667,1.496666667,3.046666667,6.016666667,3.746666667,-0.223333333,1.256666667
9/1/2008,-3.584166667,1.775833333,-5.524166667,-14.11416667,-13.24416667,-0.524166667,-0.564166667,-6.044166667,-18.55416667,-5.494166667,-14.20416667,-31.12416667,-20.82416667,-15.75416667,-10.79416667,-15.05416667,-25.72416667,-38.03416667,-11.47416667,-12.20416667,-12.86416667,-8.654166667,-16.02416667,-6.124166667,-9.224166667,-10.27416667,-5.294166667,-4.814166667,-4.314166667,-8.134166667
10/1/2008,-11.05583333,-14.73583333,-5.295833333,-29.80583333,-26.53583333,-13.73583333,-21.65583333,-11.01583333,-21.00583333,-28.15583333,-28.27583333,-32.96583333,-29.99583333,-24.64583333,-36.46583333,-15.61583333,-34.52583333,-29.33583333,-16.92583333,-11.12583333,-16.27583333,-18.84583333,-17.82583333,-18.50583333,-12.10583333,-21.10583333,-14.61583333,-12.55583333,-20.08583333,-21.00583333
11/1/2008,-8.595833333,3.784166667,-10.77583333,-21.29583333,-12.61583333,-2.735833333,-13.62583333,-7.375833333,-16.37583333,-27.88583333,-4.375833333,-12.15583333,-8.395833333,-2.365833333,-6.235833333,-12.19583333,2.464166667,-29.19583333,0.254166667,1.064166667,-2.325833333,-9.335833333,-12.03583333,-4.785833333,-8.945833333,-11.48583333,-7.605833333,-6.375833333,-13.88583333,-10.39583333
